time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change
53001,2024-10-02 08:17:40,2024-10-02 08:17:37,217,74,True,9.857,15.27,86,30.303,73.874,33,16,2545.25,13.7,1.0,6829.617,98.562,53688.469,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,54.0,15.0
53501,2024-10-02 08:17:40,2024-10-02 08:17:37,217,74,True,9.786,14.213,112,42.676,72.058,33,20,2753.25,13.7,1.0,6829.617,136.188,55501.5,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,58.0,15.0
54001,2024-10-02 08:33:28,2024-10-02 08:17:39,217,74,False,9.786,13.263,130,101.098,51.447,34,25,3284.0,13.7,1.0,6829.621,154.562,58138.438,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,63.0,15.0
54501,2024-10-02 08:33:28,2024-10-02 08:17:39,217,74,False,9.857,12.407,134,99.887,51.956,34,29,3709.5,13.7,1.0,6829.625,159.062,60305.422,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,67.0,15.0
55001,2024-10-02 08:33:28,2024-10-02 08:17:39,217,74,False,9.786,11.637,136,99.98,51.956,34,33,4272.5,13.7,1.0,6829.629,165.688,63450.047,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,71.0,15.0
55501,2024-10-02 08:33:28,2024-10-02 08:17:39,217,74,False,9.857,10.944,103,27.979,34.152,34,38,4940.75,13.7,1.0,6829.633,111.688,66933.125,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,76.0,15.0
56001,2024-10-02 08:17:49,2024-10-02 08:17:41,217,67,True,9.857,11.065,31,10.701,44.196,34,40,4303.0,13.9,1.0,6829.641,2.188,68734.812,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,78.0,15.0
56501,2024-10-02 08:17:49,2024-10-02 08:17:41,217,67,True,9.857,12.429,55,18.34,62.952,34,41,3509.25,13.6,2.0,6829.645,60.438,69195.578,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,79.0,16.0
57001,2024-10-02 08:17:49,2024-10-02 08:17:41,217,67,True,9.857,11.657,103,34.41,60.672,34,43,3163.25,13.7,2.0,6829.652,127.875,71183.953,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,81.0,16.0
57501,2024-10-02 08:17:49,2024-10-02 08:17:41,217,67,True,9.786,11.001,73,10.818,19.867,34,45,3294.5,13.9,2.0,6829.656,25.625,73984.25,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,83.0,16.0
58001,2024-10-02 08:33:30,2024-10-02 08:17:43,217,67,False,9.786,11.156,43,13.594,24.094,34,46,3323.25,13.9,2.0,6829.664,23.312,74346.844,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,84.0,16.0
58501,2024-10-02 08:33:30,2024-10-02 08:17:43,217,67,False,9.857,12.864,46,14.312,8.578,34,46,3322.5,13.9,2.0,6829.668,29.375,74998.547,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,84.0,16.0
59001,2024-10-02 08:33:30,2024-10-02 08:17:43,217,67,False,9.857,12.793,36,10.309,0.0,35,46,3269.5,13.9,2.0,6829.676,-18.875,75747.109,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,84.0,16.0
59501,2024-10-02 08:33:30,2024-10-02 08:17:43,217,67,False,9.857,14.573,31,9.768,0.0,35,45,3248.75,13.9,2.0,6829.684,-35.25,75942.578,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,85.0,16.0
60001,2024-10-02 08:33:32,2024-10-02 08:17:45,217,67,False,9.857,15.9,33,12.451,49.908,35,43,3160.25,13.8,2.0,6829.688,16.438,76001.25,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,87.0,16.0
60501,2024-10-02 08:33:32,2024-10-02 08:17:45,217,67,False,9.857,16.78,62,24.59,46.5,35,43,3098.75,13.6,2.0,6829.695,75.25,76646.25,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,87.0,16.0
61001,2024-10-02 08:33:32,2024-10-02 08:17:45,217,67,False,9.857,16.279,56,13.289,0.0,35,44,3127.5,13.9,2.0,6829.699,22.812,78460.219,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,88.0,16.0
61501,2024-10-02 08:33:32,2024-10-02 08:17:45,217,67,False,9.857,16.102,30,9.109,0.0,35,44,3022.5,13.9,2.0,6829.707,-7.75,78852.594,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,88.0,16.0
62001,2024-10-02 08:33:33,2024-10-02 08:17:47,217,67,False,9.714,17.511,28,6.912,0.0,35,42,2417.5,13.9,3.0,6829.711,-15.375,79284.047,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,90.0,17.0
62501,2024-10-02 08:33:33,2024-10-02 08:17:47,217,67,False,9.714,18.897,27,5.092,0.0,35,40,1968.0,13.9,3.0,6829.719,-16.75,79537.891,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,92.0,17.0
63001,2024-10-02 08:33:33,2024-10-02 08:17:47,217,67,False,9.857,20.027,28,3.906,0.0,35,38,1449.5,13.7,4.0,6829.723,-17.375,79766.359,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,94.0,18.0
63501,2024-10-02 08:33:33,2024-10-02 08:17:47,217,67,False,9.857,20.966,30,2.932,0.0,35,36,1132.5,13.7,4.0,6829.73,-13.25,79949.953,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,96.0,18.0
64001,2024-10-02 08:33:34,2024-10-02 08:17:49,217,67,False,9.857,22.124,31,3.018,0.0,36,34,1017.75,13.7,4.0,6829.734,-11.0,80148.375,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,98.0,18.0
64501,2024-10-02 08:33:34,2024-10-02 08:17:49,217,67,False,9.857,22.539,32,2.605,0.0,36,32,985.5,13.7,4.0,6829.738,-11.0,80274.922,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,100.0,18.0
65001,2024-10-02 08:33:34,2024-10-02 08:17:49,217,67,False,9.929,22.756,37,6.396,24.387,36,32,980.5,13.6,3.0,6829.742,22.0,80425.141,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,100.0,19.0
65501,2024-10-02 08:33:34,2024-10-02 08:17:49,217,67,False,9.929,23.461,45,6.988,11.847,36,31,1479.5,13.7,3.0,6829.746,23.312,80765.797,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,101.0,19.0
66001,2024-10-02 08:17:54,2024-10-02 08:17:51,217,67,True,9.857,22.722,32,4.521,2.509,36,31,1406.75,13.7,3.0,6829.75,2.062,81116.766,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,101.0,19.0
66501,2024-10-02 08:17:54,2024-10-02 08:17:51,217,67,True,9.929,22.254,31,4.791,2.191,36,31,1406.5,13.7,3.0,6829.754,5.812,81261.422,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,101.0,19.0
67001,2024-10-02 08:17:54,2024-10-02 08:17:51,217,67,True,9.929,22.264,32,4.631,0.427,36,30,1379.25,13.7,3.0,6829.762,3.875,81481.922,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,102.0,19.0
67501,2024-10-02 08:17:54,2024-10-02 08:17:51,217,67,True,9.929,21.645,32,4.678,0.0,36,30,1369.5,13.7,3.0,6829.766,-10.812,81673.453,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,102.0,19.0
68001,2024-10-02 08:33:37,2024-10-02 08:17:53,217,67,False,10.0,22.108,30,3.836,0.0,36,29,1255.75,13.7,3.0,6829.77,-13.438,81905.375,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,103.0,19.0
68501,2024-10-02 08:33:37,2024-10-02 08:17:53,217,67,False,9.857,22.682,32,3.35,0.0,37,28,1063.5,13.7,4.0,6829.773,-12.125,82039.734,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,104.0,20.0
69001,2024-10-02 08:33:37,2024-10-02 08:17:53,217,67,False,9.857,23.198,33,2.965,0.0,37,27,963.5,13.7,4.0,6829.777,-8.5,82202.344,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,105.0,20.0
69501,2024-10-02 08:33:37,2024-10-02 08:17:53,217,67,False,9.857,23.819,33,2.979,0.0,37,26,922.25,13.7,4.0,6829.781,-7.938,82353.594,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,106.0,20.0
70001,2024-10-02 08:17:58,2024-10-02 08:17:55,217,100,True,9.929,23.869,47,6.416,14.966,37,25,1037.25,13.6,3.0,6829.785,29.812,82574.406,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,107.0,21.0
70501,2024-10-02 08:17:58,2024-10-02 08:17:55,217,100,True,9.929,23.247,39,5.811,9.006,37,25,1368.5,13.7,3.0,6829.785,17.0,82839.938,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,107.0,21.0
71001,2024-10-02 08:17:58,2024-10-02 08:17:55,217,100,True,9.929,23.51,33,4.152,0.0,37,25,1113.0,13.7,3.0,6829.789,-3.188,83044.891,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,107.0,21.0
71501,2024-10-02 08:17:58,2024-10-02 08:17:55,217,100,True,9.929,22.728,32,3.375,0.0,37,24,1116.0,13.7,3.0,6829.793,-12.875,83209.391,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,108.0,21.0
72001,2024-10-02 08:33:38,2024-10-02 08:17:57,217,100,False,9.857,23.357,31,3.271,0.0,37,24,1081.0,13.7,3.0,6829.797,-13.188,83388.312,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,108.0,21.0
72501,2024-10-02 08:33:38,2024-10-02 08:17:57,217,100,False,9.857,23.178,33,2.52,0.0,37,23,947.5,13.7,3.0,6829.801,-9.062,83519.172,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,109.0,21.0
73001,2024-10-02 08:33:38,2024-10-02 08:17:57,217,100,False,9.857,23.566,32,2.645,0.0,37,21,893.75,13.7,3.0,6829.805,-6.188,83655.875,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,111.0,21.0
73501,2024-10-02 08:33:38,2024-10-02 08:17:57,217,100,False,9.857,24.661,33,2.709,0.0,38,18,883.25,13.7,3.0,6829.805,-4.812,83795.812,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,114.0,21.0
74001,2024-10-02 08:18:01,2024-10-02 08:17:59,217,100,True,9.786,23.92,33,2.525,0.0,38,16,876.75,13.7,2.0,6829.809,-4.875,83966.25,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,116.0,22.0
74501,2024-10-02 08:18:01,2024-10-02 08:17:59,217,100,True,9.786,24.508,33,2.525,0.0,38,14,859.0,13.7,2.0,6829.812,-2.938,84068.0,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,118.0,22.0
75001,2024-10-02 08:18:01,2024-10-02 08:17:59,217,100,True,9.857,24.96,33,2.334,0.0,38,12,840.25,13.7,2.0,6829.812,0.812,84198.031,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,120.0,22.0
75501,2024-10-02 08:18:01,2024-10-02 08:17:59,217,100,True,9.857,24.856,33,2.346,0.0,38,10,819.75,13.7,2.0,6829.816,3.0,84325.578,0.39,,,,,,,,0,0.0,0.0,0,244.96,0.0,343.3962264150068,26,122.0,22.0
76001,2024-10-02 08:33:39,2024-10-02 08:18:01,217,100,False,9.929,24.762,36,4.217,24.054,38,9,842.25,13.7,1.0,6829.816,17.688,84473.469,0.39,,,,,,,,1277,35.717812,51.336571,6,47.36,5.668829410477581,343.3962264150068,26,123.0,23.0
76501,2024-10-02 08:33:39,2024-10-02 08:18:01,217,100,False,9.929,24.678,46,6.068,21.112,38,9,997.25,13.7,1.0,6829.816,29.312,84655.688,0.39,,,,,,,,1277,35.717812,51.336571,6,47.36,0.0,343.3962264150068,26,123.0,23.0
77001,2024-10-02 08:33:39,2024-10-02 08:18:01,217,100,False,9.857,24.367,45,8.6,20.325,39,9,1368.5,13.7,1.0,6829.82,32.312,84967.25,0.39,,,,,,,,1277,35.717812,51.336571,6,47.36,0.0,343.3962264150068,26,123.0,23.0
77501,2024-10-02 08:33:39,2024-10-02 08:18:01,217,100,False,9.929,24.44,37,5.496,0.0,39,9,1519.5,13.8,1.0,6829.82,2.562,85322.344,0.39,,,,,,,,1277,35.717812,51.336571,6,47.36,0.0,343.3962264150068,26,123.0,23.0
78001,2024-10-02 08:18:06,2024-10-02 08:18:03,217,87,True,9.786,24.859,32,3.473,32.098,39,10,1149.75,13.7,1.0,6829.82,3.25,85556.594,0.39,,,,,,,,1276,35.71777,51.33659,6,159.83,3.925943619436046,343.3962264150068,26,124.0,23.0
78501,2024-10-02 08:18:06,2024-10-02 08:18:03,217,87,True,9.929,24.726,36,4.016,0.0,39,10,1155.75,13.7,1.0,6829.824,-0.75,85686.219,0.39,,,,,,,,1276,35.71777,51.33659,6,159.83,0.0,343.3962264150068,26,124.0,23.0
79001,2024-10-02 08:18:06,2024-10-02 08:18:03,217,87,True,9.929,24.92,38,9.014,61.444,39,10,1210.0,13.6,1.0,6829.824,35.188,85870.688,0.39,,,,,,,,1276,35.71777,51.33659,6,159.83,0.0,343.3962264150068,26,124.0,23.0
79501,2024-10-02 08:18:06,2024-10-02 08:18:03,217,87,True,9.857,25.016,85,26.113,60.867,39,10,1276.25,13.5,1.0,6829.824,87.5,86471.516,0.39,,,,,,,,1276,35.71777,51.33659,6,159.83,0.0,343.3962264150068,26,124.0,23.0
80001,2024-10-02 08:33:42,2024-10-02 08:18:05,217,87,False,9.857,24.083,91,39.32,60.541,39,11,1363.25,13.2,1.0,6829.828,91.75,87571.719,0.39,,,,,,,,1278,35.717735,51.336636,6,133.14,-0.931656754714574,343.3962264150068,26,125.0,23.0
80501,2024-10-02 08:33:42,2024-10-02 08:18:05,217,87,False,9.857,23.44,93,42.934,53.207,39,13,1028.75,13.1,2.0,6829.828,86.938,88209.25,0.39,,,,,,,,1278,35.717735,51.336636,6,133.14,0.0,343.3962264150068,26,127.0,24.0
81001,2024-10-02 08:33:42,2024-10-02 08:18:05,217,87,False,9.786,22.86,94,88.539,52.924,39,14,1124.75,13.2,2.0,6829.832,88.875,88841.719,0.39,,,,,,,,1278,35.717735,51.336636,6,133.14,0.0,343.3962264150068,26,128.0,24.0
81501,2024-10-02 08:33:42,2024-10-02 08:18:05,217,87,False,9.929,22.143,96,100.072,62.479,39,16,1170.5,13.3,2.0,6829.832,90.625,89545.297,0.39,,,,,,,,1278,35.717735,51.336636,6,133.14,0.0,343.3962264150068,26,130.0,24.0
82001,2024-10-02 08:18:10,2024-10-02 08:18:07,217,87,True,9.857,21.537,99,100.035,63.232,39,17,1323.75,13.4,2.0,6829.836,97.75,90516.328,0.39,,,,,,,,1276,35.717716,51.336742,6,102.45,-1.071283094874119,343.3962264150068,26,131.0,24.0
82501,2024-10-02 08:18:10,2024-10-02 08:18:07,217,87,True,9.857,20.991,103,99.92,61.057,39,19,1444.5,13.6,2.0,6829.836,96.312,91260.844,0.39,,,,,,,,1276,35.717716,51.336742,6,102.45,0.0,343.3962264150068,26,133.0,24.0
83001,2024-10-02 08:18:10,2024-10-02 08:18:07,217,87,True,9.786,20.147,106,100.186,60.614,39,20,1636.75,13.6,2.0,6829.84,104.875,92304.562,0.39,,,,,,,,1276,35.717716,51.336742,6,102.45,0.0,343.3962264150068,26,134.0,24.0
83501,2024-10-02 08:18:10,2024-10-02 08:18:07,217,87,True,9.786,19.348,110,100.039,58.777,40,23,1678.5,13.7,2.0,6829.844,116.625,93492.219,0.39,,,,,,,,1276,35.717716,51.336742,6,102.45,0.0,343.3962264150068,26,137.0,24.0
84001,2024-10-02 08:33:43,2024-10-02 08:18:09,217,87,False,9.857,18.119,119,7.119,0.0,40,27,2013.5,13.9,2.0,6829.848,-5.75,95358.906,0.39,,,,,,,,1276,35.717686,51.336899,6,103.24,0.0275762021815101,343.3962264150068,26,141.0,24.0
84501,2024-10-02 08:33:43,2024-10-02 08:18:09,217,87,False,9.857,17.013,38,4.283,0.0,40,28,1713.75,13.8,3.0,6829.852,-11.188,95932.75,0.39,,,,,,,,1276,35.717686,51.336899,6,103.24,0.0,343.3962264150068,26,142.0,25.0
85001,2024-10-02 08:33:43,2024-10-02 08:18:09,217,87,False,10.0,17.311,48,12.053,52.789,40,27,1269.75,13.6,3.0,6829.855,58.375,95997.141,0.39,,,,,,,,1276,35.717686,51.336899,6,103.24,0.0,343.3962264150068,26,143.0,25.0
85501,2024-10-02 08:33:43,2024-10-02 08:18:09,217,87,False,9.857,16.992,90,16.902,30.606,40,28,1864.75,13.7,2.0,6829.859,89.188,96911.578,0.39,,,,,,,,1276,35.717686,51.336899,6,103.24,0.0,343.3962264150068,26,144.0,26.0
86001,2024-10-02 08:18:14,2024-10-02 08:18:11,217,87,True,9.857,16.705,70,13.83,30.429,40,30,1654.25,13.7,3.0,6829.863,72.688,97842.953,0.39,,,,,,,,1276,35.717648,51.337078,6,104.65,0.0492182849062409,343.3962264150068,26,146.0,27.0
86501,2024-10-02 08:18:14,2024-10-02 08:18:11,217,87,True,9.857,16.446,61,9.039,20.108,40,31,1432.75,13.7,3.0,6829.867,50.125,98361.375,0.39,,,,,,,,1276,35.717648,51.337078,6,104.65,0.0,343.3962264150068,26,147.0,27.0
87001,2024-10-02 08:18:14,2024-10-02 08:18:11,217,87,True,9.857,16.213,49,8.748,19.992,40,32,1459.0,13.7,3.0,6829.871,36.562,98662.594,0.39,,,,,,,,1276,35.717648,51.337078,6,104.65,0.0,343.3962264150068,26,148.0,27.0
87501,2024-10-02 08:18:14,2024-10-02 08:18:11,217,87,True,9.857,17.18,48,9.008,24.255,40,33,1503.0,13.7,3.0,6829.875,36.938,98972.281,0.39,,,,,,,,1276,35.717648,51.337078,6,104.65,0.0,343.3962264150068,26,149.0,27.0
88001,2024-10-02 08:33:45,2024-10-02 08:18:13,217,87,False,9.929,17.658,80,22.363,44.363,40,33,1542.75,13.6,3.0,6829.879,87.375,99509.844,0.39,,,,,,,,1275,35.717617,51.33728,6,100.7,-0.1378810109075516,343.3962264150068,26,149.0,27.0
88501,2024-10-02 08:33:45,2024-10-02 08:18:13,217,87,False,9.857,17.657,90,32.504,44.363,40,34,1579.25,13.7,3.0,6829.883,96.812,100370.734,0.39,,,,,,,,1275,35.717617,51.33728,6,100.7,0.0,343.3962264150068,26,150.0,27.0
89001,2024-10-02 08:33:45,2024-10-02 08:18:13,217,87,False,9.857,17.656,96,38.787,38.571,40,35,1601.5,13.7,3.0,6829.891,103.25,101306.422,0.39,,,,,,,,1275,35.717617,51.33728,6,100.7,0.0,343.3962264150068,26,151.0,27.0
89501,2024-10-02 08:33:45,2024-10-02 08:18:13,217,87,False,9.929,17.459,101,38.002,37.613,40,37,1688.5,13.7,3.0,6829.895,105.438,102330.469,0.39,,,,,,,,1275,35.717617,51.33728,6,100.7,0.0,343.3962264150068,26,153.0,27.0
90001,2024-10-02 08:18:18,2024-10-02 08:18:15,217,100,True,9.929,17.125,79,12.039,28.497,41,39,1740.0,13.8,3.0,6829.898,76.75,103660.203,0.39,,,,,,,,1275,35.71759,51.337509,6,98.26,-0.0851720674973232,343.3962264150068,26,155.0,27.0
90501,2024-10-02 08:18:18,2024-10-02 08:18:15,217,100,True,9.857,16.785,59,11.299,24.448,41,39,1797.25,13.8,3.0,6829.906,53.625,103969.062,0.39,,,,,,,,1275,35.71759,51.337509,6,98.26,0.0,343.3962264150068,26,155.0,27.0
91001,2024-10-02 08:18:18,2024-10-02 08:18:15,217,100,True,9.857,16.636,54,11.416,24.445,41,40,1854.25,13.8,3.0,6829.91,48.125,104374.281,0.39,,,,,,,,1275,35.71759,51.337509,6,98.26,0.0,343.3962264150068,26,156.0,27.0
91501,2024-10-02 08:18:18,2024-10-02 08:18:15,217,100,True,9.929,17.129,44,5.35,0.0,41,41,1872.25,14.0,3.0,6829.914,9.875,104875.0,0.39,,,,,,,,1275,35.71759,51.337509,6,98.26,0.0,343.3962264150068,26,157.0,27.0
92001,2024-10-02 08:33:47,2024-10-02 08:18:17,217,100,False,9.929,17.534,32,4.088,0.0,41,41,1412.0,13.8,4.0,6829.922,-10.562,105083.844,0.39,,,,,,,,1275,35.717567,51.337753,6,96.62,-0.0572467994654135,343.3962264150068,26,157.0,28.0
92500,2024-10-02 08:33:47,2024-10-02 08:18:17,217,100,False,9.714,19.192,33,3.588,0.0,41,39,1034.25,13.8,5.0,6829.926,-0.875,105221.406,0.39,,,,,,,,1275,35.717567,51.337753,6,96.62,0.0,343.3962264150068,26,159.0,29.0
93000,2024-10-02 08:33:47,2024-10-02 08:18:17,217,100,False,9.786,20.959,33,3.109,0.0,41,36,943.0,13.8,5.0,6829.934,3.625,105366.641,0.39,,,,,,,,1275,35.717567,51.337753,6,96.62,0.0,343.3962264150068,26,162.0,29.0
93500,2024-10-02 08:33:47,2024-10-02 08:18:17,217,100,False,9.786,22.275,34,2.791,0.0,41,33,906.75,13.8,4.0,6829.938,2.062,105517.188,0.39,,,,,,,,1275,35.717567,51.337753,6,96.62,0.0,343.3962264150068,26,165.0,30.0
94095,2024-10-02 08:18:21,2024-10-02 08:18:19,217,100,True,9.786,23.342,33,2.688,0.0,42,30,868.75,13.8,4.0,6829.941,-0.688,105716.312,0.39,,,,,,,,1275,35.717552,51.33794,6,95.64,-0.028746599444613,343.3962264150068,26,168.0,30.0
94595,2024-10-02 08:18:21,2024-10-02 08:18:19,217,100,True,9.786,23.517,33,2.551,0.0,42,30,871.75,13.8,4.0,6829.945,-0.625,105806.531,0.39,,,,,,,,1275,35.717552,51.33794,6,95.64,0.0,343.3962264150068,26,168.0,30.0
95095,2024-10-02 08:18:21,2024-10-02 08:18:19,217,100,True,9.714,24.028,33,2.531,0.0,42,28,851.5,13.8,4.0,6829.949,2.125,105937.594,0.39,,,,,,,,1275,35.717552,51.33794,6,95.64,0.0,343.3962264150068,26,170.0,30.0
95595,2024-10-02 08:18:21,2024-10-02 08:18:19,217,100,True,9.786,24.92,33,2.541,0.0,42,25,857.0,13.8,4.0,6829.953,-0.125,106060.531,0.39,,,,,,,,1275,35.717552,51.33794,6,95.64,0.0,343.3962264150068,26,173.0,30.0
96095,2024-10-02 08:18:24,2024-10-02 08:18:21,217,100,True,9.786,25.722,33,2.617,0.0,42,21,869.25,13.8,3.0,6829.957,-0.375,106190.766,0.39,,,,,,,,1274,35.717545,51.33807,6,93.79,-0.0645771823237899,343.3962264150068,26,177.0,31.0
96595,2024-10-02 08:18:24,2024-10-02 08:18:21,217,100,True,9.786,27.11,32,2.666,0.0,42,16,865.5,13.8,3.0,6829.961,-0.562,106311.281,0.39,,,,,,,,1274,35.717545,51.33807,6,93.79,0.0,343.3962264150068,26,182.0,31.0
97095,2024-10-02 08:18:24,2024-10-02 08:18:21,217,100,True,9.786,26.321,33,2.637,0.0,42,14,873.0,13.8,2.0,6829.961,-3.812,106430.734,0.39,,,,,,,,1274,35.717545,51.33807,6,93.79,0.0,343.3962264150068,26,184.0,32.0
97595,2024-10-02 08:18:24,2024-10-02 08:18:21,217,100,True,9.786,27.14,33,2.645,32.251,42,13,876.5,13.8,2.0,6829.965,4.375,106558.75,0.39,,,,,,,,1274,35.717545,51.33807,6,93.79,0.0,343.3962264150068,26,185.0,32.0
98095,2024-10-02 08:33:48,2024-10-02 08:18:23,217,100,False,9.857,25.798,72,16.197,54.178,42,13,1083.75,13.2,2.0,6829.965,74.438,106798.859,0.39,,,,,,,,1274,35.717537,51.33815,6,97.02,0.1127482696788333,343.3962264150068,26,185.0,32.0
98595,2024-10-02 08:33:48,2024-10-02 08:18:23,217,100,False,9.857,24.473,87,28.008,50.629,42,13,956.0,13.3,2.0,6829.969,86.562,107353.562,0.39,,,,,,,,1274,35.717537,51.33815,6,97.02,0.0,343.3962264150068,26,185.0,32.0
99095,2024-10-02 08:33:48,2024-10-02 08:18:23,217,100,False,9.929,24.144,90,37.311,50.629,42,14,1028.75,13.2,2.0,6829.969,86.812,108050.641,0.39,,,,,,,,1274,35.717537,51.33815,6,97.02,0.0,343.3962264150068,26,186.0,32.0
99595,2024-10-02 08:33:48,2024-10-02 08:18:23,217,100,False,9.929,23.376,91,49.162,54.785,42,14,1049.0,13.2,2.0,6829.973,87.75,108616.328,0.39,,,,,,,,1274,35.717537,51.33815,6,97.02,0.0,343.3962264150068,26,186.0,32.0
100095,2024-10-02 08:18:28,2024-10-02 08:18:25,217,83,True,9.857,23.117,93,100.234,57.59,43,15,1129.25,13.2,2.0,6829.973,88.875,109340.406,0.39,,,,,,,,1274,35.717537,51.338242,6,90.0,-0.2450442269800032,-0.7772020725380104,26,187.0,32.0
100595,2024-10-02 08:18:28,2024-10-02 08:18:25,217,83,True,9.929,23.276,94,99.902,61.438,42,15,1130.0,13.3,2.0,6829.977,90.188,109808.062,0.39,,,,,,,,1274,35.717537,51.338242,6,90.0,0.0,-0.7772020725380104,26,187.0,32.0
101095,2024-10-02 08:18:28,2024-10-02 08:18:25,217,83,True,9.929,22.164,96,99.92,61.438,43,16,1119.5,13.6,2.0,6829.977,91.375,110501.469,0.39,,,,,,,,1274,35.717537,51.338242,6,90.0,0.0,-0.7772020725380104,26,188.0,32.0
101595,2024-10-02 08:18:28,2024-10-02 08:18:25,217,83,True,9.857,21.673,98,99.99,66.199,43,17,1371.0,13.4,2.0,6829.98,101.375,111237.031,0.39,,,,,,,,1274,35.717537,51.338242,6,90.0,0.0,-0.7772020725380104,26,189.0,32.0
102095,2024-10-02 08:33:50,2024-10-02 08:18:27,217,83,False,9.857,20.604,104,100.23,66.199,43,19,1253.0,13.7,2.0,6829.984,102.25,112200.562,0.39,,,,,,,,1274,35.717529,51.338364,6,94.62,0.1612684228842762,-0.7772020725380104,26,191.0,32.0
102595,2024-10-02 08:33:50,2024-10-02 08:18:27,217,83,False,9.857,19.014,107,100.219,69.54,43,20,1632.75,13.6,2.0,6829.984,108.688,113044.469,0.39,,,,,,,,1274,35.717529,51.338364,6,94.62,0.0,-0.7772020725380104,26,192.0,32.0
103095,2024-10-02 08:33:50,2024-10-02 08:18:27,217,83,False,9.786,18.211,110,99.959,67.984,43,22,1604.5,13.7,2.0,6829.988,116.125,114199.922,0.39,,,,,,,,1274,35.717529,51.338364,6,94.62,0.0,-0.7772020725380104,26,194.0,32.0
