,time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change,Predicted Coolant Temperature
1468,734130,2024-09-25 14:49:23,2024-09-25 14:39:13,204,-1,False,8.929,23.512,68,10.412,27.301,83,50,1584.0,14.5,4.0,6798.477,44.75,1276340.75,0.31,,,,,,,,1407,35.753517,51.2878,12,92.8,0.0380481776934765,2.556818181819186,44,1064.0,46.0,83.97629
1469,734630,2024-09-25 14:49:23,2024-09-25 14:39:13,204,-1,False,9.0,23.161,69,13.885,37.759,84,50,1578.25,14.5,4.0,6798.48,58.125,1276708.625,0.31,,,,,,,,1407,35.753517,51.2878,12,92.8,0.0,2.556818181819186,44,1064.0,46.0,83.97629
1470,735130,2024-09-25 14:49:23,2024-09-25 14:39:13,204,-1,False,9.0,23.511,95,27.578,39.648,82,50,1585.75,14.5,4.0,6798.488,76.938,1277494.875,0.31,,,,,,,,1407,35.753517,51.2878,12,92.8,0.0,2.556818181819186,44,1064.0,46.0,83.97629
1471,735630,2024-09-25 14:49:23,2024-09-25 14:39:13,204,-1,False,9.0,22.807,102,31.982,25.177,83,51,1608.75,14.5,4.0,6798.496,82.312,1278437.25,0.31,,,,,,,,1407,35.753517,51.2878,12,92.8,0.0,2.556818181819186,44,1065.0,46.0,83.811935
1472,736130,2024-09-25 14:49:25,2024-09-25 14:39:15,204,77,False,8.929,23.193,76,12.338,18.399,82,51,1631.5,14.5,4.0,6798.504,50.875,1279507.0,0.31,,,,,,,,1408,35.753498,51.288109,12,94.33,0.0534070751110265,2.556818181819186,44,1065.0,46.0,83.811935
1473,736630,2024-09-25 14:49:25,2024-09-25 14:39:15,204,77,False,9.0,22.874,63,10.547,27.06,83,51,1626.25,14.5,4.0,6798.512,43.125,1279949.625,0.31,,,,,,,,1408,35.753498,51.288109,12,94.33,0.0,2.556818181819186,44,1065.0,46.0,83.811935
1474,737130,2024-09-25 14:49:25,2024-09-25 14:39:15,204,77,False,9.0,23.253,69,12.182,21.121,83,51,1630.75,14.5,4.0,6798.516,48.5,1280441.125,0.31,,,,,,,,1408,35.753498,51.288109,12,94.33,0.0,2.556818181819186,44,1065.0,46.0,83.811935
1475,737630,2024-09-25 14:49:25,2024-09-25 14:39:15,204,77,False,9.071,23.594,61,10.479,19.833,82,51,1624.75,14.5,4.0,6798.523,40.562,1280963.5,0.31,,,,,,,,1408,35.753498,51.288109,12,94.33,0.0,2.556818181819186,44,1065.0,46.0,83.811935
1476,738130,2024-09-25 14:49:27,2024-09-25 14:39:17,204,77,False,9.0,24.058,70,14.141,30.35,82,51,1639.5,14.5,4.0,6798.531,55.125,1281505.875,0.31,,,,,,,,1409,35.753483,51.288429,12,93.31,-0.0356047167406836,2.556818181819186,44,1065.0,46.0,83.811935
1477,738630,2024-09-25 14:49:27,2024-09-25 14:39:17,204,77,False,9.0,24.594,78,13.729,21.555,82,51,1644.0,14.5,4.0,6798.539,56.5,1282012.5,0.31,,,,,,,,1409,35.753483,51.288429,12,93.31,0.0,2.556818181819186,44,1065.0,46.0,83.811935
1478,739130,2024-09-25 14:49:27,2024-09-25 14:39:17,204,77,False,9.0,24.801,66,10.674,11.673,83,52,1645.75,14.5,4.0,6798.547,42.562,1282624.875,0.31,,,,,,,,1409,35.753483,51.288429,12,93.31,0.0,2.556818181819186,44,1066.0,46.0,83.811935
1479,739630,2024-09-25 14:49:27,2024-09-25 14:39:17,204,77,False,8.929,24.988,49,8.23,0.455,83,52,1643.75,14.5,4.0,6798.551,15.438,1283044.875,0.31,,,,,,,,1409,35.753483,51.288429,12,93.31,0.0,2.556818181819186,44,1066.0,46.0,83.811935
1480,740130,2024-09-25 14:49:32,2024-09-25 14:39:19,204,77,False,9.0,25.548,39,6.484,12.906,82,51,1616.75,14.5,4.0,6798.559,3.562,1283357.125,0.31,,,,,,,,1409,35.753468,51.288746,12,93.34,0.0010471975511966,2.556818181819186,44,1067.0,46.0,83.811935
1481,740630,2024-09-25 14:49:32,2024-09-25 14:39:19,204,77,False,8.929,25.189,42,8.748,18.6,82,51,1601.75,14.5,4.0,6798.566,15.562,1283545.875,0.31,,,,,,,,1409,35.753468,51.288746,12,93.34,0.0,2.556818181819186,44,1067.0,46.0,83.811935
1482,741130,2024-09-25 14:49:32,2024-09-25 14:39:19,204,77,False,9.0,25.925,61,11.947,16.525,81,51,1575.75,14.5,4.0,6798.574,42.0,1283881.0,0.31,,,,,,,,1409,35.753468,51.288746,12,93.34,0.0,2.556818181819186,44,1067.0,46.0,83.811935
1483,741630,2024-09-25 14:49:32,2024-09-25 14:39:19,204,77,False,9.071,26.391,54,9.166,0.0,82,50,1594.25,14.5,4.0,6798.582,15.062,1284360.875,0.31,,,,,,,,1409,35.753468,51.288746,12,93.34,0.0,2.556818181819186,44,1068.0,46.0,83.811935
1484,742130,2024-09-25 14:39:24,2024-09-25 14:39:21,204,77,True,8.929,26.693,41,6.898,0.0,82,50,1578.5,14.5,4.0,6798.586,-0.688,1284733.375,0.31,,,,,,,,1409,35.753456,51.289055,12,92.74,-0.0209439510239327,2.556818181819186,44,1068.0,46.0,83.811935
1485,742630,2024-09-25 14:39:24,2024-09-25 14:39:21,204,77,True,9.0,26.965,41,7.287,0.0,81,50,1589.25,14.5,4.0,6798.594,0.312,1284906.25,0.31,,,,,,,,1409,35.753456,51.289055,12,92.74,0.0,2.556818181819186,44,1068.0,46.0,83.811935
1486,743130,2024-09-25 14:39:24,2024-09-25 14:39:21,204,77,True,8.929,27.21,43,7.408,0.0,82,49,1588.5,14.5,4.0,6798.602,-22.0,1285157.5,0.31,,,,,,,,1409,35.753456,51.289055,12,92.74,0.0,2.556818181819186,44,1069.0,46.0,83.811935
1487,743630,2024-09-25 14:39:24,2024-09-25 14:39:21,204,77,True,9.0,27.548,42,6.676,0.0,83,48,1545.0,14.5,4.0,6798.609,-0.625,1285279.375,0.31,,,,,,,,1409,35.753456,51.289055,12,92.74,0.0,2.556818181819186,44,1070.0,46.0,83.811935
1488,744130,2024-09-25 14:49:35,2024-09-25 14:39:23,204,77,False,8.929,28.126,41,6.801,0.0,81,47,1518.25,14.5,4.0,6798.613,-1.0,1285615.375,0.31,,,,,,,,1410,35.753441,51.289341,12,93.7,0.0335103216382914,2.556818181819186,44,1071.0,46.0,83.811935
1489,744630,2024-09-25 14:49:35,2024-09-25 14:39:23,204,77,False,9.0,27.98,44,7.227,0.0,80,46,1522.75,14.5,4.0,6798.621,-22.125,1285847.375,0.31,,,,,,,,1410,35.753441,51.289341,12,93.7,0.0,2.556818181819186,44,1072.0,46.0,83.811935
1490,745130,2024-09-25 14:49:35,2024-09-25 14:39:23,204,77,False,9.071,28.241,44,7.055,0.0,81,46,1484.25,14.5,4.0,6798.629,-45.5,1285963.25,0.31,,,,,,,,1410,35.753441,51.289341,12,93.7,0.0,2.556818181819186,44,1072.0,46.0,83.811935
1491,745630,2024-09-25 14:49:35,2024-09-25 14:39:23,204,77,False,9.071,28.554,44,6.836,0.0,81,45,1428.75,14.5,4.0,6798.633,-46.688,1285975.875,0.31,,,,,,,,1410,35.753441,51.289341,12,93.7,0.0,2.556818181819186,44,1073.0,46.0,83.811935
1492,746130,2024-09-25 14:39:27,2024-09-25 14:39:25,204,74,True,8.929,29.189,40,6.641,12.149,81,44,1384.5,11.9,4.0,6798.641,4.75,1285975.875,0.31,,,,,,,,1410,35.753429,51.289616,12,93.08,-0.0216420827247298,2.556818181819186,44,1074.0,46.0,83.78781
1493,746630,2024-09-25 14:39:27,2024-09-25 14:39:25,204,74,True,9.0,29.643,42,6.682,17.575,80,43,1324.0,12.2,4.0,6798.645,7.688,1286208.625,0.31,,,,,,,,1410,35.753429,51.289616,12,93.08,0.0,2.556818181819186,44,1075.0,46.0,83.78781
1494,747130,2024-09-25 14:39:27,2024-09-25 14:39:25,204,74,True,9.0,29.502,49,9.289,25.919,81,42,1336.5,14.5,4.0,6798.652,26.062,1286581.375,0.31,,,,,,,,1410,35.753429,51.289616,12,93.08,0.0,2.556818181819186,44,1076.0,46.0,83.78781
1495,747630,2024-09-25 14:39:27,2024-09-25 14:39:25,204,74,True,9.0,29.218,77,19.385,32.95,82,42,1335.5,14.5,4.0,6798.656,57.812,1287039.125,0.31,,,,,,,,1410,35.753429,51.289616,12,93.08,0.0,2.556818181819186,44,1076.0,46.0,83.78781
1496,748130,2024-09-25 14:49:41,2024-09-25 14:39:27,204,74,False,8.929,28.728,90,30.676,39.2,81,42,1340.25,14.5,4.0,6798.664,65.562,1287837.0,0.31,,,,,,,,1411,35.753422,51.289875,12,91.91,-0.0408407044966678,2.556818181819186,44,1076.0,46.0,83.78781
1497,748630,2024-09-25 14:49:41,2024-09-25 14:39:27,204,74,False,9.0,28.522,94,38.271,39.313,81,42,1348.75,14.5,4.0,6798.668,69.25,1288439.0,0.31,,,,,,,,1411,35.753422,51.289875,12,91.91,0.0,2.556818181819186,44,1076.0,46.0,83.78781
1498,749130,2024-09-25 14:49:41,2024-09-25 14:39:27,204,74,False,9.0,27.866,98,47.844,41.492,82,43,1378.25,14.5,4.0,6798.676,69.0,1289171.125,0.31,,,,,,,,1411,35.753422,51.289875,12,91.91,0.0,2.556818181819186,44,1077.0,46.0,83.78781
1499,749630,2024-09-25 14:49:41,2024-09-25 14:39:27,204,74,False,8.929,26.883,101,77.135,47.018,83,43,1381.5,14.5,4.0,6798.68,71.062,1289987.25,0.31,,,,,,,,1411,35.753422,51.289875,12,91.91,0.0,2.556818181819186,44,1077.0,46.0,83.78781
1500,750130,2024-09-25 14:39:31,2024-09-25 14:39:29,204,74,True,8.929,26.195,104,99.902,42.844,82,44,1407.5,14.5,4.0,6798.688,73.062,1291056.5,0.31,,,,,,,,1410,35.753414,51.290146,12,92.08,0.0059341194567812,1.5280135823431051,44,1078.0,46.0,83.78781
1501,750630,2024-09-25 14:39:31,2024-09-25 14:39:29,204,74,True,8.929,25.771,106,99.914,44.69,82,44,1410.5,14.5,4.0,6798.691,71.25,1291789.75,0.31,,,,,,,,1410,35.753414,51.290146,12,92.08,0.0,1.5280135823431051,44,1078.0,46.0,83.78781
1502,751130,2024-09-25 14:39:31,2024-09-25 14:39:29,204,74,True,8.929,24.684,109,100.084,44.916,81,45,1449.5,14.5,4.0,6798.699,70.75,1292816.375,0.31,,,,,,,,1410,35.753414,51.290146,12,92.08,0.0,1.5280135823431051,44,1079.0,46.0,83.78781
1503,751630,2024-09-25 14:39:31,2024-09-25 14:39:29,204,74,True,9.0,25.157,111,77.102,17.661,82,46,1439.0,14.5,4.0,6798.707,75.188,1293703.5,0.31,,,,,,,,1410,35.753414,51.290146,12,92.08,0.0,1.5280135823431051,44,1080.0,46.0,83.78781
1504,752130,2024-09-25 14:39:33,2024-09-25 14:39:31,204,74,True,9.071,25.073,78,10.127,22.363,82,47,1471.5,14.5,4.0,6798.711,51.5,1294679.0,0.31,,,,,,,,1410,35.753407,51.290421,12,91.8,-0.0097738438111682,1.5280135823431051,44,1081.0,46.0,83.78781
1505,752630,2024-09-25 14:39:33,2024-09-25 14:39:31,204,74,True,9.0,24.762,79,13.357,27.179,82,47,1481.5,14.5,4.0,6798.719,58.812,1295080.375,0.31,,,,,,,,1410,35.753407,51.290421,12,91.8,0.0,1.5280135823431051,44,1081.0,46.0,83.78781
1506,753130,2024-09-25 14:39:33,2024-09-25 14:39:31,204,74,True,9.0,24.482,87,18.145,0.0,82,47,1495.75,14.5,4.0,6798.727,64.062,1295736.375,0.31,,,,,,,,1410,35.753407,51.290421,12,91.8,0.0,1.5280135823431051,44,1081.0,46.0,83.78781
1507,753630,2024-09-25 14:39:33,2024-09-25 14:39:31,204,74,True,8.929,24.465,59,8.535,0.0,82,47,1488.75,14.5,4.0,6798.73,14.875,1296337.75,0.31,,,,,,,,1410,35.753407,51.290421,12,91.8,0.0,1.5280135823431051,44,1081.0,46.0,83.78781
1508,754130,2024-09-25 14:39:35,2024-09-25 14:39:33,204,74,True,9.0,24.842,44,6.619,0.0,82,46,1480.25,14.5,4.0,6798.738,1.5,1296646.5,0.31,,,,,,,,1411,35.753399,51.290707,12,91.97,0.0059341194567812,1.5280135823431051,44,1082.0,46.0,83.78781
1509,754630,2024-09-25 14:39:35,2024-09-25 14:39:33,204,74,True,9.0,25.416,42,6.604,0.0,82,46,1458.0,14.5,4.0,6798.746,-0.562,1296834.75,0.31,,,,,,,,1411,35.753399,51.290707,12,91.97,0.0,1.5280135823431051,44,1082.0,46.0,84.08597
1510,755130,2024-09-25 14:39:35,2024-09-25 14:39:33,204,74,True,9.0,25.581,42,6.695,0.0,81,45,1429.75,14.5,4.0,6798.75,-5.625,1297062.0,0.31,,,,,,,,1411,35.753399,51.290707,12,91.97,0.0,1.5280135823431051,44,1083.0,46.0,84.08597
1511,755630,2024-09-25 14:39:35,2024-09-25 14:39:33,204,74,True,8.929,26.278,44,6.848,0.0,80,43,1412.0,14.5,4.0,6798.758,-35.188,1297260.0,0.31,,,,,,,,1411,35.753399,51.290707,12,91.97,0.0,1.5280135823431051,44,1085.0,46.0,84.08597
1512,756130,2024-09-25 14:39:37,2024-09-25 14:39:35,204,74,True,9.0,27.532,46,5.811,0.0,82,40,1243.75,14.5,4.0,6798.762,-36.938,1297339.75,0.31,,,,,,,,1411,35.753395,51.290844,12,92.06,0.0031415926535899,1.5280135823431051,44,1088.0,46.0,84.08533
1513,756630,2024-09-25 14:39:37,2024-09-25 14:39:35,204,74,True,8.857,28.818,45,5.475,0.0,81,36,1088.5,14.5,4.0,6798.77,-9.625,1297420.25,0.31,,,,,,,,1411,35.753395,51.290844,12,92.06,0.0,1.5280135823431051,44,1092.0,46.0,84.08533
1514,757130,2024-09-25 14:39:37,2024-09-25 14:39:35,204,74,True,8.929,29.976,45,5.064,0.0,82,32,983.0,14.5,4.0,6798.773,-10.062,1297654.125,0.31,,,,,,,,1411,35.753395,51.290844,12,92.06,0.0,1.5280135823431051,44,1096.0,46.0,84.10852
1515,757630,2024-09-25 14:39:37,2024-09-25 14:39:35,204,74,True,8.929,31.017,48,4.988,0.0,82,29,916.0,14.5,4.0,6798.777,-6.438,1297875.625,0.31,,,,,,,,1411,35.753395,51.290844,12,92.06,0.0,1.5280135823431051,44,1099.0,46.0,83.98317
1516,758129,2024-09-25 14:39:39,2024-09-25 14:39:37,204,74,True,9.0,31.563,52,4.582,0.0,82,25,884.75,14.5,4.0,6798.781,-2.125,1298116.5,0.31,,,,,,,,1411,35.753391,51.29105,12,91.37,-0.0241338113001219,1.5280135823431051,44,1103.0,46.0,84.05113
1517,758629,2024-09-25 14:39:39,2024-09-25 14:39:37,204,74,True,8.929,32.171,45,5.021,0.0,82,23,797.25,14.5,4.0,6798.785,-0.812,1298300.375,0.31,,,,,,,,1411,35.753391,51.29105,12,91.37,0.0,1.5280135823431051,44,1105.0,46.0,84.05113
1518,759129,2024-09-25 14:39:39,2024-09-25 14:39:37,204,74,True,8.857,32.562,50,5.156,0.0,81,20,653.5,14.5,4.0,6798.785,3.375,1298462.25,0.31,,,,,,,,1411,35.753391,51.29105,12,91.37,0.0,1.5280135823431051,44,1108.0,46.0,84.05113
1519,759629,2024-09-25 14:39:39,2024-09-25 14:39:37,204,74,True,8.786,33.188,62,7.254,0.0,82,18,686.5,14.5,3.0,6798.789,18.438,1298620.25,0.31,,,,,,,,1411,35.753391,51.29105,12,91.37,0.0,1.5280135823431051,44,1110.0,47.0,84.16325
1520,760128,2024-09-25 14:39:41,2024-09-25 14:39:39,204,74,True,8.929,32.536,55,9.826,42.99,82,17,850.5,14.5,3.0,6798.793,19.75,1298928.125,0.31,,,,,,,,1411,35.753391,51.29118,12,90.0,-0.0479178572190829,1.5280135823431051,44,1111.0,47.0,84.142815
1521,760628,2024-09-25 14:39:41,2024-09-25 14:39:39,204,74,True,9.0,32.106,77,9.354,0.0,82,17,781.5,14.5,3.0,6798.793,29.188,1299181.5,0.31,,,,,,,,1411,35.753391,51.29118,12,90.0,0.0,1.5280135823431051,44,1111.0,47.0,84.142815
1522,761128,2024-09-25 14:39:41,2024-09-25 14:39:39,204,74,True,9.0,31.327,53,5.182,0.0,82,16,749.0,14.5,3.0,6798.797,7.75,1299488.75,0.31,,,,,,,,1411,35.753391,51.29118,12,90.0,0.0,1.5280135823431051,44,1112.0,47.0,84.145515
1523,761628,2024-09-25 14:39:41,2024-09-25 14:39:39,204,74,True,8.929,31.135,51,5.838,0.0,82,16,717.0,14.5,3.0,6798.797,6.938,1299647.75,0.31,,,,,,,,1411,35.753391,51.29118,12,90.0,0.0,1.5280135823431051,44,1112.0,47.0,84.145515
1524,762128,2024-09-25 14:39:43,2024-09-25 14:39:41,204,64,True,8.929,31.276,55,7.295,0.0,81,15,672.5,14.5,3.0,6798.801,13.312,1299833.5,0.31,,,,,,,,1411,35.753391,51.291275,12,90.0,0.0,1.5280135823431051,44,1113.0,47.0,84.145515
1525,762628,2024-09-25 14:39:43,2024-09-25 14:39:41,204,64,True,8.857,30.815,73,11.592,0.0,82,14,658.5,14.5,3.0,6798.801,23.75,1300013.625,0.31,,,,,,,,1411,35.753391,51.291275,12,90.0,0.0,1.5280135823431051,44,1114.0,47.0,84.145515
1526,763128,2024-09-25 14:39:43,2024-09-25 14:39:41,204,64,True,8.929,30.401,86,16.979,28.214,81,14,649.75,13.7,3.0,6798.805,25.688,1300307.0,0.31,,,,,,,,1411,35.753391,51.291275,12,90.0,0.0,1.5280135823431051,44,1114.0,47.0,84.145515
1527,763628,2024-09-25 14:39:43,2024-09-25 14:39:41,204,64,True,8.929,30.027,89,6.912,0.0,81,14,632.25,13.3,3.0,6798.805,13.562,1300678.0,0.31,,,,,,,,1411,35.753391,51.291275,12,90.0,0.0,1.5280135823431051,44,1114.0,47.0,84.145515
1528,764128,2024-09-25 14:39:45,2024-09-25 14:39:43,204,64,True,8.929,29.966,57,5.008,37.296,80,13,933.75,14.5,2.0,6798.809,11.5,1301038.875,0.31,,,,,,,,1413,35.753391,51.291405,12,90.0,0.0,1.5280135823431051,44,1115.0,48.0,84.31639
1529,764628,2024-09-25 14:39:45,2024-09-25 14:39:43,204,64,True,8.929,30.028,79,20.375,50.162,80,13,915.5,14.5,2.0,6798.809,40.5,1301219.375,0.31,,,,,,,,1413,35.753391,51.291405,12,90.0,0.0,1.5280135823431051,44,1115.0,48.0,84.31639
1530,765128,2024-09-25 14:39:45,2024-09-25 14:39:43,204,64,True,9.071,29.692,92,33.211,62.14,80,13,992.25,14.5,2.0,6798.812,41.562,1301724.25,0.31,,,,,,,,1413,35.753391,51.291405,12,90.0,0.0,1.5280135823431051,44,1115.0,48.0,84.31639
1531,765628,2024-09-25 14:39:45,2024-09-25 14:39:43,204,64,True,8.929,28.213,93,43.898,85.565,81,14,1065.5,14.5,2.0,6798.812,51.375,1302260.25,0.31,,,,,,,,1413,35.753391,51.291405,12,90.0,0.0,1.5280135823431051,44,1116.0,48.0,84.31639
1532,766128,2024-09-25 14:39:47,2024-09-25 14:39:45,204,64,True,8.929,26.686,96,86.297,89.856,81,15,1146.5,14.5,2.0,6798.816,63.812,1302977.75,0.31,,,,,,,,1413,35.753391,51.291504,12,90.0,0.0,1.5280135823431051,44,1117.0,48.0,84.31639
1533,766628,2024-09-25 14:39:47,2024-09-25 14:39:45,204,64,True,9.0,25.233,97,100.121,86.014,80,17,1223.75,14.5,2.0,6798.816,68.0,1303546.5,0.31,,,,,,,,1413,35.753391,51.291504,12,90.0,0.0,1.5280135823431051,44,1119.0,48.0,84.31368
1534,767128,2024-09-25 14:39:47,2024-09-25 14:39:45,204,64,True,9.0,24.004,99,100.018,89.737,81,18,1354.5,14.5,2.0,6798.82,67.375,1304327.75,0.31,,,,,,,,1413,35.753391,51.291504,12,90.0,0.0,1.5280135823431051,44,1120.0,48.0,84.33412
1535,767628,2024-09-25 14:39:47,2024-09-25 14:39:45,204,64,True,9.0,22.897,103,99.957,84.488,81,20,1491.75,14.5,2.0,6798.824,86.688,1305245.25,0.31,,,,,,,,1413,35.753391,51.291504,12,90.0,0.0,1.5280135823431051,44,1122.0,48.0,84.33412
1536,768128,2024-09-25 14:39:49,2024-09-25 14:39:47,204,64,True,9.0,21.51,109,99.986,67.667,81,23,1692.25,14.5,2.0,6798.824,96.125,1306468.125,0.31,,,,,,,,1414,35.753376,51.291634,12,98.09,0.2823942729726827,1.5280135823431051,44,1125.0,48.0,84.33412
1537,768628,2024-09-25 14:39:49,2024-09-25 14:39:47,204,64,True,9.0,20.457,115,100.0,63.458,82,25,1824.0,14.3,2.0,6798.828,105.5,1307530.0,0.31,,,,,,,,1414,35.753376,51.291634,12,98.09,0.0,1.5280135823431051,44,1127.0,48.0,84.33412
1538,769128,2024-09-25 14:39:49,2024-09-25 14:39:47,204,64,True,9.0,19.431,125,99.959,55.023,82,28,2050.0,13.2,2.0,6798.832,118.125,1308986.0,0.31,,,,,,,,1414,35.753376,51.291634,12,98.09,0.0,1.5280135823431051,44,1130.0,48.0,85.053505
1539,769628,2024-09-25 14:39:49,2024-09-25 14:39:47,204,64,True,8.929,18.311,142,99.953,47.299,82,31,2295.0,11.7,2.0,6798.836,138.5,1311037.5,0.31,,,,,,,,1414,35.753376,51.291634,12,98.09,0.0,1.5280135823431051,44,1133.0,48.0,84.45401
1540,770128,2024-09-25 14:39:51,2024-09-25 14:39:49,204,64,True,9.0,17.343,124,20.193,29.291,83,36,2588.0,13.8,2.0,6798.844,102.125,1314455.5,0.31,,,,,,,,1415,35.753365,51.291847,12,93.64,-0.1553343034274949,1.5280135823431051,44,1138.0,48.0,84.43083
1541,770628,2024-09-25 14:39:51,2024-09-25 14:39:49,204,64,True,9.071,16.079,76,14.564,24.582,83,38,2761.75,14.5,2.0,6798.848,70.875,1315401.5,0.31,,,,,,,,1415,35.753365,51.291847,12,93.64,0.0,1.5280135823431051,44,1140.0,48.0,84.396484
1542,771128,2024-09-25 14:39:51,2024-09-25 14:39:49,204,64,True,9.0,15.961,52,10.744,18.497,84,39,2842.0,14.5,2.0,6798.852,31.125,1316153.375,0.31,,,,,,,,1415,35.753365,51.291847,12,93.64,0.0,1.5280135823431051,44,1141.0,48.0,84.396484
1543,771628,2024-09-25 14:39:51,2024-09-25 14:39:49,204,64,True,9.071,17.032,53,13.809,36.618,84,40,2872.0,14.5,2.0,6798.859,45.188,1316665.5,0.31,,,,,,,,1415,35.753365,51.291847,12,93.64,0.0,1.5280135823431051,44,1142.0,48.0,84.396484
1544,772128,2024-09-25 14:49:46,2024-09-25 14:39:51,204,64,False,9.0,17.995,69,17.223,31.622,83,41,2947.5,14.5,2.0,6798.863,67.875,1317551.875,0.31,,,,,,,,1415,35.753353,51.292091,12,93.47,-0.0059341194567812,1.5280135823431051,44,1143.0,48.0,84.396484
1545,772628,2024-09-25 14:49:46,2024-09-25 14:39:51,204,64,False,8.929,17.843,83,20.986,26.791,83,42,3014.0,14.5,2.0,6798.871,73.25,1318499.875,0.31,,,,,,,,1415,35.753353,51.292091,12,93.47,0.0,1.5280135823431051,44,1144.0,48.0,84.43056
1546,773128,2024-09-25 14:49:46,2024-09-25 14:39:51,204,64,False,9.714,17.706,60,13.393,25.714,83,43,3089.75,14.5,2.0,6798.875,34.438,1319632.75,0.31,,,,,,,,1415,35.753353,51.292091,12,93.47,0.0,1.5280135823431051,44,1145.0,48.0,84.43056
1547,773628,2024-09-25 14:49:46,2024-09-25 14:39:51,204,64,False,9.357,18.876,63,16.266,27.945,84,43,3135.25,14.5,2.0,6798.883,50.938,1320439.125,0.31,,,,,,,,1415,35.753353,51.292091,12,93.47,0.0,1.5280135823431051,44,1145.0,48.0,84.43056
1548,774128,2024-09-25 14:39:56,2024-09-25 14:39:53,204,58,True,9.286,18.636,54,13.037,27.725,84,44,3175.25,14.5,2.0,6798.887,24.062,1321736.5,0.31,,,,,,,,1416,35.753345,51.292358,12,92.11,-0.0474729556542462,1.5280135823431051,44,1146.0,48.0,84.43056
1549,774628,2024-09-25 14:39:56,2024-09-25 14:39:53,204,58,True,9.214,18.576,58,16.016,36.899,84,44,3197.25,14.5,2.0,6798.895,44.375,1322340.375,0.31,,,,,,,,1416,35.753345,51.292358,12,92.11,0.0,1.5280135823431051,44,1146.0,48.0,84.43056
1550,775128,2024-09-25 14:39:56,2024-09-25 14:39:53,204,58,True,9.286,18.915,35,9.688,0.0,83,45,3174.5,14.5,2.0,6798.898,-0.375,1323331.625,0.31,,,,,,,,1416,35.753345,51.292358,12,92.11,0.0,1.5280135823431051,44,1147.0,48.0,84.43056
1551,775628,2024-09-25 14:39:56,2024-09-25 14:39:53,204,58,True,9.214,19.69,38,10.273,37.595,83,44,2964.0,14.5,3.0,6798.906,11.438,1323798.875,0.31,,,,,,,,1416,35.753345,51.292358,12,92.11,0.0,1.5280135823431051,44,1148.0,49.0,84.197495
1552,776128,2024-09-25 14:49:50,2024-09-25 14:39:55,204,58,False,9.286,20.191,82,25.627,47.971,82,45,1998.0,14.5,3.0,6798.914,81.25,1324474.0,0.31,,,,,,,,1417,35.753334,51.292625,12,92.91,0.0279252680319096,1.5280135823431051,44,1149.0,49.0,84.0408
1553,776628,2024-09-25 14:49:50,2024-09-25 14:39:55,204,58,False,9.214,19.623,97,36.014,49.365,82,45,2078.5,14.5,3.0,6798.918,94.188,1325414.0,0.31,,,,,,,,1417,35.753334,51.292625,12,92.91,0.0,1.5280135823431051,44,1149.0,49.0,84.0408
1554,777128,2024-09-25 14:49:50,2024-09-25 14:39:55,204,58,False,9.143,20.092,109,47.697,52.493,83,46,2122.5,14.4,3.0,6798.926,104.0,1326660.125,0.31,,,,,,,,1417,35.753334,51.292625,12,92.91,0.0,1.5280135823431051,44,1150.0,49.0,84.0408
1555,777628,2024-09-25 14:49:50,2024-09-25 14:39:55,204,58,False,9.214,19.338,120,60.455,43.887,83,48,2184.0,13.9,3.0,6798.93,109.75,1328081.625,0.31,,,,,,,,1417,35.753334,51.292625,12,92.91,0.0,1.5280135823431051,44,1152.0,49.0,84.0408
1556,778128,2024-09-25 14:40:00,2024-09-25 14:39:57,204,58,True,9.143,19.208,127,60.375,41.718,82,50,2274.75,13.2,3.0,6798.938,114.938,1330117.5,0.31,,,,,,,,1418,35.753323,51.292934,12,92.51,-0.0139626340159538,1.5280135823431051,44,1154.0,49.0,84.0408
1557,778628,2024-09-25 14:40:00,2024-09-25 14:39:57,204,58,True,9.214,19.13,131,27.637,24.744,82,51,2322.75,14.1,3.0,6798.945,110.375,1331701.0,0.31,,,,,,,,1418,35.753323,51.292934,12,92.51,0.0,1.5280135823431051,44,1155.0,49.0,84.0408
1558,779128,2024-09-25 14:40:00,2024-09-25 14:39:57,204,58,True,9.286,18.864,68,12.719,16.794,82,53,2387.75,14.5,3.0,6798.953,46.062,1332919.25,0.31,,,,,,,,1418,35.753323,51.292934,12,92.51,0.0,1.5280135823431051,44,1157.0,49.0,84.0408
1559,779628,2024-09-25 14:40:00,2024-09-25 14:39:57,204,58,True,9.286,19.174,59,13.561,32.465,83,53,2405.0,14.5,3.0,6798.961,46.812,1333431.25,0.31,,,,,,,,1418,35.753323,51.292934,12,92.51,0.0,1.5280135823431051,44,1157.0,49.0,84.0408
